    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    ch04              90   45463.98   79169.88    4297.001          0                0                   1.059652                       .                     0  
    ch04              91   49450.64   80855.89    9249.091          0                0                   1.375962                       .                     0  
    ch04              92   45074.88   83504.63    9231.451          0                0                   1.485656                       .                     0  
    ch04              93   46239.16   85892.59    8251.501          0                0                   1.426873                       .                     0  
    ch04              94   52313.83   88214.87    10060.84          0                0                   1.515289                       .                     0  
    ch04              95   55185.48   91283.59    7783.585          0                0                   1.370915                       .                     0  
    ch04              96   63119.18    96034.9    8365.631          0                0                   1.389694                       .                     0  
    ch04              97   61914.69   101313.1    13524.69          0                0                   1.820758                       .                     0  
    ch04              98   62009.28     109841    9889.497          0                0                   1.606704                       .                     0  
    ch04              99   49199.46   127780.1    7588.131          0                0                   1.601077                       .                     0  
    ch04             100   80267.76   198226.6    13094.32          0                0                   2.332068                       .                     0  
    ee00               1   25788.79    3588.66        2352   .6594228         .6644579                   .3727816                15385.74              .4615669  
    ee00               2   20177.59   8236.364     2117.21   .1517224         .1517224                    .492571                20452.81               .154505  
    ee00               3   23346.11   10597.66    4188.636   .1300734         .1389224                   .6713044                27712.43              .0820379  
    ee00               4   34786.14   12024.32     2869.21   .1175334         .1175334                    .599543                24858.27              .0099526  
    ee00               5   17155.21    12838.3    3541.949          0                0                   .6389622                26432.55                     0  
    ee00               6   22440.94   13704.93    5238.417    .088026          .088026                   .6417435                26338.82              .0546561  
    ee00               7   25212.77   14648.61    3392.501   .0975553         .0975553                   .6238137                25814.01                     0  
    ee00               8   17969.88   15360.84    3119.078          0                0                   .6023844                24946.73                     0  
    ee00               9   20435.95   15980.95    4675.476          0                0                   .6601475                27182.74                     0  
    ee00              10   22854.76   16657.38    4382.094          0         .0142388                    .648977                26749.39                     0  
    ee00              11   20725.29   17305.99    3158.347   .0017359         .0017359                   .5831608                24133.38                     0  
    ee00              12   22068.19   17948.81    3238.772          0                0                   .5793647                23963.74                     0  
    ee00              13   23747.65   18480.53    3849.915   .0051897         .0051897                   .6160164                25429.28                     0  
    ee00              14   23982.67   18940.04    5894.174          0                0                   .7479632                 30724.6                     0  
    ee00              15   20455.33   19444.79    3716.447          0                0                   .6561425                27133.42                     0  
    ee00              16   24257.83   19968.74    4981.537          0                0                   .7007307                28851.52                     0  
    ee00              17   23814.11   20451.49    4245.511          0                0                   .7080694                29251.57                     0  
    ee00              18   26972.28   20940.47    4627.087   .0133725         .0133725                   .7287982                30075.95                     0  
    ee00              19   24508.11   21372.52    4185.994          0                0                   .7250848                29974.56                     0  
    ee00              20   26566.79    21878.6    6163.595   .0164535         .0164535                   .7546167                30970.96              .0164535  
    ee00              21   27926.02      22398    5802.872          0                0                   .8140218                33514.13                     0  
    ee00              22   26804.02   22963.42    4137.625          0                0                   .7033432                 29066.2                     0  
    ee00              23   26321.02   23509.19    5403.949          0                0                   .8108351                33429.65                     0  
    ee00              24   30322.83   23933.52    5115.212          0                0                   .7389388                30441.81                     0  
    ee00              25   31110.87    24336.1    5431.597   .0222466         .0222466                   .8270882                34109.76                     0  
    ee00              26   25380.16   24787.86    4825.074          0                0                   .7545791                31135.62                     0  
    ee00              27   27713.81   25209.02    5090.936          0                0                    .849237                35083.57                     0  
    ee00              28   25553.63   25634.28    5132.978          0                0                    .841686                34760.78                     0  
    ee00              29   30623.72   26035.98     5713.18          0         .0247345                    .849097                 35000.4                     0  
    ee00              30   30764.91   26517.21    3591.761          0                0                   .7598271                 31509.5                     0  
