    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    be97              11          .   324565.9     32260.7          1                1                   .7834163                  350664                     0  
    be97              12          .   333944.8    46970.27          1                1                   .7895463                346322.2                     0  
    be97              13          .   344252.2    31025.22          1                1                    .798087                358132.4                     0  
    be97              14          .     352980    27931.54          1                1                   .7928417                357194.9                     0  
    be97              15          .   359852.1    41319.45          1                1                   .8105553                358919.5                     0  
    be97              16          .     368922    40552.14          1                1                   .8145241                361152.2                     0  
    be97              17          .   375842.3    58443.82          1                1                   .8273427                358379.6                     0  
    be97              18          .   382688.9    45183.33          1                1                   .8341257                368051.8                     0  
    be97              19          .     390701    46379.46          1                1                   .8448067                372462.1                     0  
    be97              20          .   398367.4    64643.81          1                1                   .8540241                367822.2                     0  
    be97              21          .   407251.7    34457.38          1                1                   .8582275                384583.4                     0  
    be97              22          .     414153    33842.13          1                1                   .8718307                391248.4                     0  
    be97              23          .   421596.8    40677.43          1                1                   .8832675                393248.4                     0  
    be97              24          .   427914.5    36473.53          1                1                   .8803371                393937.9                     0  
    be97              25          .   434956.7    42127.97          1                1                   .8971829                399046.9                     0  
    be97              26          .   440895.9    56889.72          1                1                   .9104242                398006.1                     0  
    be97              27          .   446813.8    40163.43          1                1                   .9196424                410516.2                     0  
    be97              28          .   451266.3    55992.41          1                1                   .9185243                  402235                     0  
    be97              29          .   458017.5    53518.35          1                1                   .9304788                409039.8                     0  
    be97              30          .   463711.3    48388.91          1                1                   .9295762                411131.7                     0  
    be97              31          .     470004    41137.59          1                1                   .9366293                  417985                     0  
    be97              32          .   477397.6    49451.19          1                1                   .9522732                421228.5                     0  
    be97              33          .   482499.1    46659.64          1                1                   .9490011                  421066                     0  
    be97              34          .   486601.1    38517.62          1                1                   .9618774                  431080                     0  
    be97              35          .   493616.9    49153.36          1                1                   .9693974                  429385                     0  
    be97              36          .   500188.9    36412.52          1                1                   .9780617                439682.6                     0  
    be97              37          .   505690.4    46574.64          1                1                   .9846544                  437786                     0  
    be97              38          .     512288     43412.9          1                1                    .991434                  442507                     0  
    be97              39          .   519309.3    41089.32          1                1                   .9985415                446970.7                     0  
    be97              40          .   524769.2    45607.62          1                1                   1.002554                446633.3                     0  
    be97              41          .   531690.1     33506.5          1                1                   1.007319                454793.3                     0  
    be97              42          .   538630.8    64192.26          1                1                   1.019229                  445325                     0  
    be97              43          .   545429.4    53024.61          1                1                   1.033002                457241.3                     0  
    be97              44          .   551627.3     49763.3          1                1                     1.0363                460382.4                     0  
    be97              45          .   557896.9    43487.83          1                1                   1.044629                467354.3                     0  
    be97              46          .   564248.9    43799.95          1                1                   1.042568                466237.6                     0  
    be97              47          .   571598.8     63891.4          1                1                   1.064853                466815.1                     0  
    be97              48          .   579240.3    47960.33          1                1                   1.058162                  471493                     0  
    be97              49          .   586466.9    66450.36          1                1                   1.069225                  467606                     0  
    be97              50          .   594563.9     45773.3          1                1                   1.075509                480679.7                     0  
    be97              51          .   602047.3    54804.54          1                1                   1.081403                479010.6                     0  
    be97              52          .   610356.8     48751.7          1                1                   1.090071                486031.9                     0  
    be97              53          .   617659.6    66128.47          1                1                   1.098823                481609.5                     0  
    be97              54          .   625788.5    45318.14          1                1                   1.117055                500337.6                     0  
    be97              55          .   633242.1     51326.5          1                1                   1.125072                501143.2                     0  
    be97              56          .   641955.9    49752.54          1                1                   1.128671                503598.1                     0  
    be97              57          .   650483.1       54552          1                1                   1.148905                510711.2                     0  
    be97              58          .   657016.7    49946.49          1                1                   1.141789                509639.6                     0  
    be97              59          .   663613.9    56591.21          1                1                   1.159149                514503.9                     0  
    be97              60          .   671800.1    56983.99          1                1                   1.163715                516447.1                     0  
    be97              61          .   679153.2    52681.32          1                1                   1.170373                521670.8                     0  
    be97              62          .     689005    59291.74          1                1                   1.183917                524766.4                     0  
    be97              63          .   696085.8    56052.29          1                1                   1.188819                528647.3                     0  
    be97              64          .   702202.2    60212.38          1                1                   1.200878                532249.6                     0  
    be97              65          .   710509.3    60120.07          1                1                   1.197619                530770.1                     0  
    be97              66          .   719421.6    65684.41          1                1                   1.210841                534228.3                     0  
    be97              67          .     727575    77087.84          1                1                   1.224761                  535151                     0  
    be97              68          .   735027.9    67480.19          1                1                   1.226002                540440.1                     0  
    be97              69          .   744326.3     62750.4          1                1                    1.22855                543950.4                     0  
    be97              70          .   753994.8       59502          1                1                   1.245755                553590.7                     0  
    be97              71          .   760611.4    49906.06          1                1                   1.244805                557849.4                     0  
    be97              72          .   767402.8     52196.1          1                1                   1.259845                563762.6                     0  
    be97              73          .   774808.1    58936.18          1                1                    1.25204                556807.9                     0  
    be97              74          .   785370.9    65298.72          1                1                   1.277813                565746.1                     0  
    be97              75          .   794315.9    63312.37          1                1                   1.275025                565415.6                     0  
    be97              76          .   803492.1    65345.42          1                1                   1.286545                569808.1                     0  
    be97              77          .   813497.9    55002.43          1                1                   1.299617                580992.2                     0  
