    ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    za08       .6571458       .5569809                          .3895887           .5560636                       .              .6783555                   .7137856                         .                              .                .5569809                     .3895887                           .                                .             .6569971    .7799023     .762932     .686337    .6649671           .702103               .7218401                     .                          .   32532.83       8451.88    564.8503   27414.25               34627.09          34627.09                          .                     .        2823.83    33311.62    34772.05    37785.22     32990.3     .9620343  
    za10       .6739899       .5258171                           .366837           .5284402                       .              .7020532                   .7353578                         .                              .                .5258171                      .366837                           .                                .              .664567    .7378536    .7236014    .6382799    .6058779          .6348972               .6627243                     .                          .   37738.42       8650.15    326.0637   24279.76               38423.07          38423.07                          .                     .       2980.031     34210.8    36873.53    40758.84    34129.91      .943464  
    za12       .6071825       .4989633                           .347584           .4985279                       .              .6317781                   .6652225                         .                              .                .4989633                      .347584                           .                                .              .608915    .7372534    .7223082    .6404483    .6003519          .6326904               .6549156                     .                          .    42443.4      9934.563     686.175   26113.51                43438.2           43438.2                          .                     .       3801.081    46327.62     48974.3     53754.7    42696.22     .9788594  
    kr06       .3028187       .1888467                          .1683406           .2009052                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3028187    .3609919    .3207497    .3105811    .3028187                 .                      .                     .                          .   1.77e+07             .     1070987   1.20e+07                      .                 .                          .                     .        1213779    1.74e+07    1.87e+07    1.91e+07    1.77e+07     .9957227  
    kr08       .3099204       .1910197                          .1723037           .2035496                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3099204    .3762379    .3319626    .3191487    .3099204                 .                      .                     .                          .   1.95e+07             .     1144996   1.31e+07                      .                 .                          .                     .        1318195    1.91e+07    2.06e+07    2.11e+07    1.95e+07     .9941691  
    kr10       .3059461        .192452                          .1701674           .2052888                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3059461    .3646834    .3276494    .3133243    .3059461                 .                      .                     .                          .   2.09e+07             .     1016652   1.43e+07                      .                 .                          .                     .        1476455    2.07e+07    2.21e+07    2.27e+07    2.09e+07     .9942133  
    kr12       .3036239       .1890488                           .168603           .2034183                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3036239    .3625717    .3245612    .3114033    .3036239                 .                      .                     .                          .   2.33e+07             .     1210898   1.55e+07                      .                 .                          .                     .        1650342    2.32e+07    2.49e+07    2.55e+07    2.33e+07     .9953803  
    es80       .3202889       .2027196                          .1753792           .2025293                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3202889    .4195052           .           .           .                 .                      .                     .                          .   348777.9      85380.86           .   471544.2                      .                 .                          .                     .       85380.86    296112.1           .           .           .     .9988666  
    es85       .3149794       .2103787                          .1729809           .2105502                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3149794    .4359126           .           .           .                 .                      .                     .                          .   599561.3        147813           .   688489.9                      .                 .                          .                     .        58986.7    468461.1           .           .           .     .9937432  
    es90       .3039566       .1800192                          .1672037           .1799955                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3039566    .4292079    .3231333    .3039566           .                 .                      .                     .                          .    1042807      309397.1    12110.95    1081779                      .                 .                          .                     .         127047    811383.9     1002476     1042807           .     .9985426  
    es95       .3512987              .                          .1946516                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5077872    .3769907    .3516288           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9752445  
    es00       .3356434              .                          .1835708                  .                .1849796                     .                   .3636861                         .                        .363396                       .                     .1835708                           .                         .1849796                    .    .4813358    .3562116    .3392525           .                 .               .3636971                     .                   .3634661    2179240      20255.82     7462.65          .                2062586                 .                    2035064                     .       20255.29     1707482     2092420     2158753           .     .9524825  
    es04       .3073218              .                          .1704648                  .                .1712406                     .                   .3319259                         .                       .3312877                       .                     .1704648                           .                         .1712406                    .    .4422864    .3254511    .3128346    .3109212                 .               .3319358                     .                   .3312992   14044.17      4844.175    41.91388          .               13053.04                 .                   12826.79                     .       1396.241    10799.58    13275.07    13731.15    13914.14     .9922248  
    es07       .3036151              .                          .1687763                  .                .1714334                     .                   .3289238                         .                       .3283479                       .                     .1687763                           .                         .1714334                    .    .4424461    .3556179     .336922    .3053573                 .               .3295707                     .                    .328998   16861.13      4595.599    71.40522          .               16538.75                 .                   16201.74                     .       1491.087    20417.26    23225.63    24047.26    16806.55     .9941604  
    es10        .327381              .                          .1830169                  .                .1873361                     .                   .3497955                         .                       .3490299                       .                     .1830169                           .                         .1873361                    .     .502379    .3942112    .3659477    .3329431                 .                .351527                     .                   .3507639   16399.19      4895.533    53.94839          .               15130.02                 .                   14724.28                     .       1803.497    18207.14    21570.75    22686.94    16255.99     .9854361  
    es13       .3405693              .                           .189533                  .                 .194248                     .                   .3679049                         .                       .3669394                       .                      .189533                           .                          .194248                    .    .5250528    .4163377     .383748    .3409735                 .               .3679147                     .                   .3669585   17534.98      4759.512    130.2731          .               16387.28                 .                   15900.04                     .       1881.303    18879.66    23134.74    24686.32    17524.13     .9924395  
    se67       .2604946              .                          .1490549                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .392347           .           .           .                 .                      .                     .                          .   12023.49             .           .          .                      .                 .                          .                     .              .    14888.05           .           .           .     .9406981  
    se75       .2142518              .                          .1215099                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4061741    .3137148    .2731061    .2142518                 .                      .                     .                          .   26734.59             .    245.9098          .                      .                 .                          .                     .              .    30820.61    34825.68    38522.18    26734.59     .9970492  
    se81       .1963181              .                          .1131802                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4117511           .           .           .                 .                      .                     .                          .   50175.94      5540.062           .          .                      .                 .                          .                     .       417.5811    52249.26           .           .           .     .9973418  
    se87       .2110877              .                          .1203105                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4371002    .3045793    .2532196    .2124516                 .                      .                     .                          .   80012.96             .    782.2352          .                      .                 .                          .                     .              .    84464.61    103956.2    117709.4    79829.46     .9976386  
    se92       .2278037              .                          .1304576                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4680541    .3392703    .2591459    .2278037                 .                      .                     .                          .   132589.3             .    1115.289          .                      .                 .                          .                     .              .    121604.8    152113.9    176799.5    132589.3      .997996  
    se95       .2203316              .                           .125778                  .                       .                     .                   .2483573                         .                              .                       .                      .125778                           .                                .                    .    .4994859     .366308     .261811    .2203316                 .                .248384                     .                          .   135774.4             .    1398.171          .               126890.2                 .                          .                     .              .    125722.2    159803.5    189874.5    135774.4     .9983185  
    se00       .2555394              .                           .142602                  .                .1557158                     .                   .2894468                         .                       .2843643                       .                      .142602                           .                         .1557158                    .    .4890735    .3754797    .3210541    .2555394                 .               .2894714                     .                   .2844925   168684.3      34078.05     1390.63          .               170350.1                 .                   152919.8                     .       34078.05    229877.9    268447.6    296255.4    168684.3     .9985254  
    se05       .2246704              .                          .1289195                  .                .1372699                     .                   .2531276                         .                       .2494991                       .                     .1289195                           .                         .1372699                    .    .4605634    .3392513    .2867628    .2248074                 .               .2531531                     .                   .2496085   204117.6      40114.58    1534.295          .               201328.1                 .                   182154.9                     .       40114.58    261871.5    312771.3    345273.1    203303.2     .9992529  
    ch82       .3189656              .                          .1688609                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4182787    .3489574    .3446293    .3200319                 .                      .                     .                          .   33741.12      3259.729    392.2278          .                      .                 .                          .                     .       245.7014    37112.18    40538.95    40792.39    33631.39      .994113  
    ch92       .2963138              .                          .1603648                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4064852    .3239059    .3137014    .2974668                 .                      .                     .                          .   46352.89      8980.021    600.6649          .                      .                 .                          .                     .       8784.778    47603.76    54323.17    55168.57     46190.3     .9671028  
    ch00        .283451       .1521136                          .1547327           .1756042                       .              .2973332                   .2970563                         .                              .                .1521136                     .1547327                           .                                .              .283451    .4043934    .2994182    .2817428    .2836634          .3001129               .2970592                     .                          .   49387.21      7625.593    1044.167   34709.47               43295.68          43295.68                          .                     .       7625.591    53860.28    63173.54    65367.96    49429.32     .9972599  
    ch02       .2708651       .1501329                            .14988           .1719326                       .              .2834666                    .283493                         .                              .                .1501329                       .14988                           .                                .             .2708651    .4058827    .2951744    .2752185    .2708407          .2857939               .2834958                     .                          .   52155.59      7595.712    1019.887   35135.53               45643.18          45643.18                          .                     .       7595.711    56838.64    66990.63    69429.45    52158.57     .9965262  
    ch04       .2628068       .1382533                          .1464245           .1591944                       .               .276332                   .2754447                         .                              .                .1382533                     .1464245                           .                                .             .2628068    .4064886    .2900663     .263052    .2629113          .2785806               .2754476                     .                          .   50353.64      7805.196    1155.609   36143.63               44725.27          44725.27                          .                     .       7805.195    54521.11    64842.65    67803.91    50362.24     .9933079  
    ch07       .3130738              .                          .1698666                  .                       .                     .                   .3285069                         .                              .                       .                     .1698666                           .                                .                    .    .4198188    .3256524    .3135817    .3135448                 .               .3285099                     .                          .   58073.09      17391.66    754.2294          .               49874.29                 .                          .                     .       12111.39    73099.72    84172.44     86380.3    57998.34     .9953594  
    ch10       .2978778              .                          .1622479                  .                       .                     .                   .3129815                         .                              .                       .                     .1622479                           .                                .                    .    .4256004    .3189882    .3011309    .2983504                 .               .3129846                     .                          .   60222.53      11611.36    908.0199          .               51770.69                 .                          .                     .       9578.575    72226.74    83639.69    86728.63    60175.82     .9988927  
    ch13       .2955981              .                          .1616908                  .                       .                     .                   .3100235                         .                              .                       .                     .1616908                           .                                .                    .    .4366167    .3284055    .3047245    .2960069                 .               .3100269                     .                          .   60948.77      12076.12    883.4727          .                  50936                 .                          .                     .       9429.097    72791.94    85077.81    88669.48    60888.34     .9992617  
    tw81       .2672327       .1809529                          .1495649            .177678                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2672327     .280986    .2718334    .2712246    .2669539                 .                      .                     .                          .   126367.1      21868.01    4850.083   85291.51                      .                 .                          .                     .       14443.86    121781.3    126684.6    127137.9    125805.6     .9999595  
    tw86       .2707258       .1756575                          .1499721           .1802403                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707258    .2917762    .2772541    .2762161    .2707211                 .                      .                     .                          .   173096.6      28305.27    8315.708   114585.5                      .                 .                          .                     .       18474.93    164905.5    173400.3    174140.8    171787.2     .9998502  
    tw91       .2724539       .1768763                          .1517929           .1799463                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2724539    .2971022    .2811464    .2780068    .2727499                 .                      .                     .                          .   317126.4      51952.83    12666.53   191367.2                      .                 .                          .                     .       36514.82    302370.2    316248.6      319049    314457.4      .999932  
    tw95       .2843506              .                          .1592477                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3142751           .           .           .                 .                      .                     .                          .     440774      74783.65           .          .                      .                 .                          .                     .        10434.3    404576.4           .           .           .     .9994206  
    tw97       .2873724              .                          .1601247                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3181282    .2930598    .2891503    .2875439                 .                      .                     .                          .   458840.6      81816.52    18567.39          .                      .                 .                          .                     .          11287    438519.9      467503      479324    458419.2     .9999838  
    tw00       .2891209              .                          .1610453                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3291733    .2973743    .2921625    .2893273                 .                      .                     .                          .   488278.3      88376.84    22111.94          .                      .                 .                          .                     .       11866.35    458227.4    493161.4    510469.2      487844     .9999098  
    tw05       .3053242              .                          .1695555                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3545228    .3156826    .3091501    .3058255                 .                      .                     .                          .   490974.1      88708.49    24787.64          .                      .                 .                          .                     .       11104.69      444183    489492.7    514996.1    490257.4      .999889  
    tw07       .3069744       .1829974                          .1708045            .189531                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3069744    .3608586    .3136789    .3044432    .3070425                 .                      .                     .                          .     474622      91904.93    27740.63   308503.6                      .                 .                          .                     .       25011.94    458090.6    504058.9    528819.1      474534     .9999053  
    tw10       .3166442       .1855871                          .1759516           .1927142                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3166442    .3653077     .315736    .3071393    .3167405                 .                      .                     .                          .   448521.7      95649.59    30716.39   308644.6                      .                 .                          .                     .       26459.26    439341.2    491232.3    511287.2    448426.9     .9994989  
    tw13       .3076878       .1856328                          .1713874           .1925914                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3076878    .3739778    .3172941    .3041161    .3077975                 .                      .                     .                          .   471767.7      101149.4     31907.8   332333.1                      .                 .                          .                     .       28220.24    458460.3    513197.2    544103.3    471691.2     .9991519  
    uk69       .2680688              .                          .1523296                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .3677232    .3199231    .2867153    .2631703                 .                      .                     .                          .   742.2071             .    5.555811          .                      .                 .                          .                     .              .    754.8658    815.9519    902.0681    797.7289     .9995961  
    uk74       .2679904              .                          .1486213                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .380289    .3164816    .2831927    .2624477                 .                      .                     .                          .   1483.759             .    12.22465          .                      .                 .                          .                     .              .    1525.105    1671.292    1836.042     1594.86     .9995257  
    uk79       .2652338              .                          .1487972                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .416792    .3383463    .2658692    .2449101                 .                      .                     .                          .   3190.252             .    41.98004          .                      .                 .                          .                     .              .    3230.709    3606.299    4283.524    3520.119     .9974337  
    uk86       .2959453        .192715                          .1668915           .1974061                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2959453    .5037765    .4110922    .3128341    .2902571                 .                      .                     .                          .   5787.251      943.1034    74.59073    5525.25                      .                 .                          .                     .       524.8143     5694.68    6593.361    8202.172    6603.864     .9884888  
    uk91       .3380356        .249171                          .1861473           .2526245                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3380356    .5106882    .4260359    .3450874    .3236865                 .                      .                     .                          .   9126.484      2455.954    90.75312   8912.949                      .                 .                          .                     .       1628.539    9732.299    11115.26    13148.43    10375.67     .9965879  
    uk94       .3414808              .                           .188933                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5456455    .4431591    .3475907    .3303037                 .                      .                     .                          .   10626.83      1487.452     79.8514          .                      .                 .                          .                     .       1487.446    10426.02    12249.42    15053.25    12308.22     .9958254  
    uk95       .3430849        .218175                          .1921632           .2460226                .1976678              .3667633                   .3716942                     .3613                       .3703744                 .218175                     .1921632                    .2460226                         .1976678             .3430849    .5456227    .4514388    .3583433     .337061          .3703279               .3717039              .3666055                   .3704099   10483.53      1946.756    87.45526   10171.38               9601.184          9601.184                   9057.153              9057.153       1946.699    10483.29    12253.11     15004.5    12102.72      .988374  
    uk99       .3496749              .                          .1925646                  .                .2119163                     .                   .3807934                         .                        .376726                       .                     .1925646                           .                         .2119163                    .    .5514069    .4594883    .3637393    .3350299                 .               .3808049                     .                   .3769088   13318.75      763.5438    137.8387          .               12948.39                 .                    12271.1                     .       763.5356    14435.48    16579.36    19866.07    15225.89     .9946369  
    uk04        .351112              .                           .191579                  .                .2070879                     .                   .3813066                         .                       .3781361                       .                      .191579                           .                         .2070879                    .    .5518777      .45492    .3616485    .3372985                 .               .3813176                     .                   .3783098   17037.72      908.7405    170.2365          .               16977.44                 .                    16159.1                     .       908.7226    18494.89    21267.92    25458.22    19486.63     .9811866  
    uk07       .3398828              .                          .1878367                  .                 .201762                     .                   .3672497                         .                       .3645035                       .                     .1878367                           .                          .201762                    .    .5441563    .4564445     .386668     .339883                 .               .3672595                     .                   .3648233   19645.83      3957.086    226.0768          .               19835.28                 .                   18773.27                     .        675.492    20709.85    23648.87    25641.41     19645.8     .9960628  
    uk10       .3348106              .                          .1849856                  .                .2009113                     .                   .3601374                         .                       .3571456                       .                     .1849856                           .                         .2009113                    .     .565318    .4671777    .3861408    .3348106                 .               .3601464                     .                   .3574907   20677.85      4250.189     248.569          .               19513.71                 .                   18248.89                     .       918.8411    21138.44    24529.81    26954.63    20677.85     .9940127  
    uk13       .3307284              .                          .1832198                  .                .1998867                     .                   .3584713                         .                         .35497                       .                     .1832198                           .                         .1998867                    .    .5602099    .4603914    .3804558    .3307283                 .               .3584832                     .                   .3554429   22344.03      4192.913    224.9257          .               21821.87                 .                   20247.08                     .       1078.804    22430.99    26292.67    28722.86    22344.04     .9955069  
    us74       .3122676              .                           .174889                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .413871    .3647141    .3492373    .3137503                 .                      .                     .                          .   6443.647             .    45.65221          .                      .                 .                          .                     .              .    7119.471     7689.72    7828.547     6402.58     .9928318  
    us79       .3088826              .                          .1733572                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4311484    .3794169    .3553326    .3101884                 .                      .                     .                          .   9900.544      909.2368    67.03252          .                      .                 .                          .                     .       68.61864     10986.4    11965.58    12337.58    9824.551     .9962724  
    us86       .3391365              .                           .189689                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4618661    .4081694    .3853069    .3409498                 .                      .                     .                          .   15559.09      1842.104    91.04665          .                      .                 .                          .                     .       140.2006    17329.09    19030.92    19546.06    15436.53     .9957889  
    us91       .3449285              .                          .1929163                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .4727252    .4142682    .3874406    .3451889                 .                      .                     .                          .   19582.15      2879.137    226.8366          .                      .                 .                          .                     .       217.9956    21168.32    23627.52    24391.68    19518.75     .9968492  
    us94       .3692318              .                          .2029913                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .     .503599    .4418206    .4144145     .369799                 .                      .                     .                          .   22248.12      2788.553    266.7756          .                      .                 .                          .                     .       211.9643    24162.42    26995.44    27878.55    22170.39      .996365  
    us97       .3717166              .                          .2029047                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .    .5006247    .4405436    .4181074    .3722785                 .                      .                     .                          .   25422.58      2548.478    283.9713          .                      .                 .                          .                     .       194.1794    28284.04    31418.32    32243.74    25328.74     .9956344  
    us00       .3480634              .                          .1912423                  .                 .195232                     .                   .3585725                         .                       .3575389                       .                     .1912423                           .                          .195232                    .    .4693542     .405916    .3979432    .3487022                 .               .3585741                     .                   .3575431   29070.97      2821.557    360.0601          .               26436.42                 .                   25407.34                     .        214.045    35209.81    38717.54    39457.09    29002.47     .9954295  
    us04       .3494952              .                          .1947882                  .                .1986845                     .                   .3593348                         .                       .3583433                       .                     .1947882                           .                         .1986845                    .    .4754889    .4072162    .3936896    .3501419                 .               .3593362                     .                   .3583469   32302.26      2288.189    428.1966          .               28752.44                 .                   27707.53                     .       173.8747    37153.44    41245.94    42489.29    32238.09     .9936203  
    us07       .3516107              .                           .197006                  .                 .200246                     .                   .3614631                         .                       .3604798                       .                      .197006                           .                          .200246                    .     .464233    .4001908    .3882788    .3521065                 .               .3614644                     .                   .3604833   36334.81       2633.45    397.2573          .               32841.17                 .                   31593.63                     .       199.5918    42119.04    46566.36    47794.34    36269.63     .9902843  
    us10        .341853              .                           .194956                  .                .1996776                     .                   .3502694                         .                        .349277                       .                      .194956                           .                         .1996776                    .    .4851523    .4087641    .3884392    .3426276                 .               .3502705                     .                   .3492813   36658.54      3139.237    461.0427          .               32076.22                 .                   30700.35                     .       240.2666    41094.67    46170.97    48407.37    36550.09      .993078  
