   ccyy   conc_dhi_dhi   conc_dhi_hmc   conc_dhi_hmc_medianized_predict   conc_dhi_hmc_wor   conc_dhi_hmc_wor_pred   conc_dhi_inc_5_ours   conc_dhi_inc_5_ours_pred   conc_dhi_inc_5_ours_wor   conc_dhi_inc_5_ours_wor_pred   conc_dhi_tax_eff_ours   conc_dhi_tax_eff_ours_pred   conc_dhi_tax_eff_ours_wor   conc_dhi_tax_eff_ours_wor_pred   gini_dhi_scope_hmc   gini_inc1   gini_inc2   gini_inc3   gini_inc4   gini_inc_5_ours   gini_inc_5_ours_pred   gini_inc_5_ours_wor   gini_inc_5_ours_wor_pred   mean_dhi   mean_hchous   mean_hitp   mean_hmc   mean_hmc_pred_scaled   mean_hmc_scaled   mean_hmc_wor_pred_scaled   mean_hmc_wor_scaled   mean_hmchous   mean_inc1   mean_inc2   mean_inc3   mean_inc4   mean_scope  
    kr10       .3059461        .192452                          .1701674           .2052888                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3059461    .3646834    .3276494    .3133243    .3059461                 .                      .                     .                          .   2.09e+07             0     1016652   1.43e+07                      0                 0                          0                     0        1476455    2.07e+07    2.21e+07    2.27e+07    2.09e+07     .9942133  
    kr12       .3036239       .1890488                           .168603           .2034183                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3036239    .3625717    .3245612    .3114033    .3036239                 .                      .                     .                          .   2.33e+07             0     1210898   1.55e+07                      0                 0                          0                     0        1650342    2.32e+07    2.49e+07    2.55e+07    2.33e+07     .9953803  
    es80       .3202889       .2027195                          .1982454           .2025293                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3202889           .           .           .           .                 .                      .                     .                          .   348777.9      85380.86           0   471544.2                      0                 0                          0                     0       85380.86           0           0           0           0     .9988666  
    es85       .3149794       .2103787                          .1977726           .2105502                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3149794           .           .           .           .                 .                      .                     .                          .   599561.3        147813           0   688489.9                      0                 0                          0                     0        58986.7           0           0           0           0     .9937432  
    es90       .3039566       .1800192                          .1787593           .1799955                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3039566           .           .           .           .                 .                      .                     .                          .    1042807      309397.1    12110.95    1081779                      0                 0                          0                     0         127047           0           0           0           0     .9985426  
    es95       .3510699              .                          .1945132                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .          .             .           .          .                      .                 .                          .                     .              .           .           .           .           .     .9728819  
    es00       .3356433              .                          .1835708                  .                .1849796                     .                   .3636861                         .                        .363396                       .                     .1835708                           .                         .1849796                    .           .           .           .           .                 .               .3636971                     .                   .3634661    2179240      20255.82     7462.65          0                2062586                 0                    2035064                     0       20255.29           0           0           0           0     .9524825  
    es04       .3162248              .                           .175193                  .                       .                     .                   .3418683                         .                              .                       .                      .175193                           .                                .                    .           .           .           .    .3200199                 .               .3422457                     .                          .   14044.17             0    41.91388          0               13053.04                 0                          0                     0              0           0           0           0    13914.14     .9922248  
    es07       .3041735              .                          .1481876                  .                .1504272                     .                   .3334862                         .                        .332976                       .                     .1481876                           .                         .1504272                    .    .4424461    .3556179     .336922    .3053573                 .               .3337028                     .                   .3331826   16849.63             0    71.57098          0               16540.68                 0                   16199.14                     0       1490.405    20429.65    23237.97    24059.98    16814.91     .9823706  
    es10       .3289669              .                          .1535819                  .                .1570801                     .                   .3562519                         .                       .3555922                       .                     .1535819                           .                         .1570801                    .    .5023791    .3942112    .3659477    .3329431                 .               .3563854                     .                   .3557181   16375.43             0    53.97233          0               15133.13                 0                   14726.55                     0       1801.378    18208.62    21572.37    22689.05    16257.76     .9640037  
    es13       .3405693              .                          .1591883                  .                .1629734                     .                   .3733967                         .                       .3725757                       .                     .1591883                           .                         .1629734                    .    .5250527    .4163377     .383748    .3409735                 .               .3735435                     .                   .3727115   17535.73             0    130.3172          0               16387.48                 0                   15900.04                     0       1881.303    18878.98    23134.76    24686.86    17524.87     .9921033  
    se67       .2604946              .                          .1490549                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   12023.49             0           0          0                      0                 0                          0                     0              0           0           0           0           0     .9406981  
    se75       .2142518              .                          .1215099                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2142518                 .                      .                     .                          .   26734.59             0    245.9098          0                      0                 0                          0                     0              0           0           0           0    26734.59     .9970492  
    se81       .1963181              .                          .1131802                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   50175.94      5540.062           0          0                      0                 0                          0                     0       417.5811           0           0           0           0     .9973418  
    se87       .2110877              .                          .1203105                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2124516                 .                      .                     .                          .   80012.96             0    782.2352          0                      0                 0                          0                     0              0           0           0           0    79829.46     .9976386  
    se92       .2278037              .                          .1304576                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2278037                 .                      .                     .                          .   132589.3             0    1115.289          0                      0                 0                          0                     0              0           0           0           0    132589.3      .997996  
    se95       .2203316              .                           .125778                  .                       .                     .                   .2483573                         .                              .                       .                      .125778                           .                                .                    .           .           .           .    .2203316                 .                .248384                     .                          .   135774.4             0    1398.171          0               126890.2                 0                          0                     0              0           0           0           0    135774.4     .9983185  
    se00       .2555394              .                          .1270233                  .                .1383613                     .                   .2941241                         .                       .2893755                       .                     .1270233                           .                         .1383613                    .    .4890736    .3754797    .3210541    .2555394                 .               .2950964                     .                   .2901084   168684.3      34078.05     1390.63          0               170350.1                 0                   152919.9                     0       34078.05    229877.9    268447.6    296255.4    168684.3     .9985254  
    se05       .2380164              .                          .1348836                  .                       .                     .                   .2686704                         .                              .                       .                     .1348836                           .                                .                    .    .4832166    .3584923    .3035725    .2387846                 .                .268696                     .                          .   204117.6             0    1534.295          0               201328.1                 0                          0                     0              0    261871.5    312771.3    345273.1    203303.2     .9992529  
    ch82       .3189656              .                          .1688609                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3200319                 .                      .                     .                          .   33741.12      3259.729    392.2278          0                      0                 0                          0                     0       245.7014           0           0           0    33631.39      .994113  
    ch92       .2963138              .                          .1578051                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2974668                 .                      .                     .                          .   46352.89             0    600.6649          0                      0                 0                          0                     0              0           0           0           0     46190.3     .9671028  
    ch00        .283451       .1521135                          .1328725           .1756042                       .              .2973332                    .299367                         .                              .                .1521135                     .1328725                           .                                .              .283451           .           .           .    .2836634          .3001129                .300022                     .                          .   49387.21      7625.593    1044.167   34709.47               43295.68          43295.68                          0                     0       7625.591           0           0           0    49429.32     .9972599  
    ch02       .2708651       .1501329                          .1327635           .1719326                       .              .2834666                   .2852796                         .                              .                .1501329                     .1327635                           .                                .             .2708651           .           .           .    .2708407          .2857939               .2859048                     .                          .   52155.59      7595.712    1019.887   35135.53               45643.18          45643.18                          0                     0       7595.711           0           0           0    52158.57     .9965262  
    ch04       .2628068       .1382533                          .1263457           .1591944                       .               .276332                    .277625                         .                              .                .1382533                     .1263457                           .                                .             .2628068           .           .           .    .2629113          .2785806               .2783774                     .                          .   50353.64      7805.196    1155.609   36143.63               44725.27          44725.27                          0                     0       7805.195           0           0           0    50362.24     .9933079  
    ch07       .3130738              .                          .1693672                  .                       .                     .                   .3285607                         .                              .                       .                     .1693672                           .                                .                    .           .           .           .    .3135448                 .                .328746                     .                          .   58073.09      17391.66    754.2294          0               49874.29                 0                          0                     0       12111.39           0           0           0    57998.34     .9953594  
    ch10       .2978778              .                          .1397569                  .                       .                     .                   .3154861                         .                              .                       .                     .1397569                           .                                .                    .           .           .           .    .2983504                 .               .3156796                     .                          .   60222.53      11611.36    908.0199          0               51770.68                 0                          0                     0       9578.575           0           0           0    60175.82     .9988927  
    ch13       .2955981              .                          .1407998                  .                       .                     .                    .312274                         .                              .                       .                     .1407998                           .                                .                    .           .           .           .     .296007                 .               .3124304                     .                          .   60948.77      12076.12    883.4727          0                  50936                 0                          0                     0       9429.097           0           0           0    60888.34     .9992617  
    tw81       .2672327       .1809529                          .1495649           .1776781                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2672327           .           .           .     .266954                 .                      .                     .                          .   126367.1      21868.01    4850.083   85291.51                      0                 0                          0                     0       14443.86           0           0           0    125805.6     .9999595  
    tw86       .2707248       .1756658                          .1499728           .1802472                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2707248           .           .           .    .2707203                 .                      .                     .                          .   173098.9      28305.66    8322.563   114588.3                      0                 0                          0                     0        18475.6           0           0           0    171789.5      .999878  
    tw91       .2724539       .1768763                          .1517929           .1799463                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2724539           .           .           .    .2727499                 .                      .                     .                          .   317126.4      51952.83    12666.53   191367.2                      0                 0                          0                     0       36514.82           0           0           0    314457.4      .999932  
    tw95       .2843506              .                          .1713901                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .     440774      74783.65           0          0                      0                 0                          0                     0        10434.3           0           0           0           0     .9994206  
    tw97       .2873724              .                          .1727806                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2875439                 .                      .                     .                          .   458840.6      81816.52    18567.39          0                      0                 0                          0                     0          11287           0           0           0    458419.2     .9999838  
    tw00       .2891209              .                          .1715884                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2893273                 .                      .                     .                          .   488278.3      88376.84    22111.94          0                      0                 0                          0                     0       11866.35           0           0           0      487844     .9999098  
    tw05       .3053242              .                          .1800708                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3058255                 .                      .                     .                          .   490974.1      88708.49    24787.64          0                      0                 0                          0                     0       11104.69           0           0           0    490257.4      .999889  
    tw07       .3069744       .1829974                           .175477            .189531                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3069744           .           .           .    .3070425                 .                      .                     .                          .     474622      91904.93    27740.63   308503.6                      0                 0                          0                     0       25011.94           0           0           0      474534     .9999053  
    tw10       .3166442       .1855871                          .1819702           .1927142                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3166442           .           .           .    .3167405                 .                      .                     .                          .   448521.7             0    30716.39   308644.6                      0                 0                          0                     0       26459.26           0           0           0    448426.9     .9994989  
    tw13       .3076878       .1856328                          .1751537           .1925914                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3076878           .           .           .    .3077975                 .                      .                     .                          .   471767.7      101149.4     31907.8   332333.1                      0                 0                          0                     0       28220.24           0           0           0    471691.2     .9991519  
    uk69       .2680688              .                          .1523296                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2631703                 .                      .                     .                          .   742.2071             0    5.555811          0                      0                 0                          0                     0              0           0           0           0    797.7289     .9995961  
    uk74       .2679904              .                          .1486213                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2624477                 .                      .                     .                          .   1483.759             0    12.22465          0                      0                 0                          0                     0              0           0           0           0     1594.86     .9995257  
    uk79       .2652338              .                          .1487972                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .2449101                 .                      .                     .                          .   3190.252             0    41.98004          0                      0                 0                          0                     0              0           0           0           0    3520.119     .9974337  
    uk86       .2959453        .192715                          .2147742           .1974061                       .                     .                          .                         .                              .                       .                            .                           .                                .             .2959453           .           .           .    .2902571                 .                      .                     .                          .   5787.251      943.1034    74.59073    5525.25                      0                 0                          0                     0       524.8143           0           0           0    6603.864     .9884888  
    uk91       .3380356        .249171                          .2154071           .2526245                       .                     .                          .                         .                              .                       .                            .                           .                                .             .3380356           .           .           .    .3236865                 .                      .                     .                          .   9126.484      2455.954    90.75312   8912.949                      0                 0                          0                     0       1628.539           0           0           0    10375.67     .9965879  
    uk94       .3414808              .                          .1890236                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3303037                 .                      .                     .                          .   10626.83      1487.452     79.8514          0                      0                 0                          0                     0       1487.446           0           0           0    12308.22     .9958254  
    uk95       .3430849        .218175                          .1851104           .2460226                .1901914              .3667633                   .3730312                     .3613                       .3717775                 .218175                     .1851104                    .2460226                         .1901914             .3430849           .           .           .     .337061          .3703279                .373715              .3666055                   .3723347   10483.53      1946.756    87.45526   10171.38               9601.183          9601.184                   9057.153              9057.153       1946.699           0           0           0    12102.72      .988374  
    uk99       .3496749              .                          .0813913                  .                .0946069                     .                   .4028133                         .                       .3997616                       .                     .0813913                           .                         .0946069                    .    .5514069    .4594883    .3637393    .3350298                 .               .4066418                     .                   .4027044   13318.75      763.5438    137.8387          0               12948.39                 0                    12271.1                     0       763.5356    14435.48    16579.36    19866.07    15225.89     .9946369  
    uk04        .351112              .                          .0905915                  .                .1009861                     .                   .4004204                         .                       .3980446                       .                     .0905915                           .                         .1009861                    .    .5518776      .45492    .3616485    .3372985                 .               .4053795                     .                   .4020065   17037.72      908.7405    170.2365          0               16977.44                 0                    16159.1                     0       908.7226    18494.89    21267.92    25458.22    19486.63     .9811866  
    uk07       .3398829              .                          .1878367                  .                 .201762                     .                   .3672497                         .                       .3645035                       .                     .1878367                           .                          .201762                    .    .5441563    .4564445     .386668     .339883                 .               .3672595                     .                   .3648233   19645.83             0    226.0768          0               19835.28                 0                   18773.27                     0        675.492    20709.85    23648.87    25641.41     19645.8     .9960628  
    uk10       .3348106              .                          .1849856                  .                .2009113                     .                   .3601374                         .                       .3571456                       .                     .1849856                           .                         .2009113                    .     .565318    .4671777    .3861408    .3348106                 .               .3601464                     .                   .3574907   20677.85             0     248.569          0               19513.71                 0                   18248.89                     0       918.8411    21138.44    24529.81    26954.63    20677.85     .9940127  
    uk13       .3307284              .                          .1895121                  .                .2066684                     .                   .3572878                         .                       .3537135                       .                     .1895121                           .                         .2066684                    .    .5602099    .4603913    .3804558    .3307283                 .               .3576398                     .                    .354267   22344.03             0    224.9257          0               21821.87                 0                   20247.08                     0       1078.804    22430.99    26292.67    28722.86    22344.04     .9955069  
    us74       .3122676              .                           .174889                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3137503                 .                      .                     .                          .   6443.647             0    45.65221          0                      0                 0                          0                     0              0           0           0           0     6402.58     .9928318  
    us79       .3088827              .                          .1723305                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3101884                 .                      .                     .                          .   9900.544             0    67.03252          0                      0                 0                          0                     0              0           0           0           0    9824.551     .9962724  
    us86       .3391365              .                          .1915586                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3409499                 .                      .                     .                          .   15559.09             0    91.04665          0                      0                 0                          0                     0              0           0           0           0    15436.53     .9957889  
    us91       .3449286              .                          .2040217                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3451889                 .                      .                     .                          .   19582.15             0    226.8366          0                      0                 0                          0                     0              0           0           0           0    19518.75     .9968492  
    us94       .3692318              .                          .2081644                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .     .369799                 .                      .                     .                          .   22248.12             0    266.7756          0                      0                 0                          0                     0              0           0           0           0    22170.39      .996365  
    us97       .3717166              .                          .2030963                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .    .3722785                 .                      .                     .                          .   25422.58             0    283.9713          0                      0                 0                          0                     0              0           0           0           0    25328.74     .9956344  
    us00       .3693248              .                          .1926984                  .                       .                     .                   .3817656                         .                              .                       .                     .1926984                           .                                .                    .    .4921703    .4352427    .4197124    .3701771                 .               .3819615                     .                          .   29070.97             0    360.0601          0               26436.42                 0                          0                     0              0    35209.81    38717.54    39457.09    29002.47     .9954295  
    us04       .3727451              .                           .196538                  .                       .                     .                   .3845421                         .                              .                       .                      .196538                           .                                .                    .    .5024444    .4395603    .4180325    .3736463                 .               .3847249                     .                          .   32302.26             0    428.1966          0               28752.44                 0                          0                     0              0    37153.44    41245.94    42489.29    32238.09     .9936203  
    us07       .3767495              .                          .2049015                  .                       .                     .                   .3882863                         .                              .                       .                     .2049015                           .                                .                    .    .4937246    .4351518    .4154882    .3775058                 .               .3884881                     .                          .   36334.81             0    397.2573          0               32841.17                 0                          0                     0              0    42119.04    46566.36    47794.34    36269.63     .9902843  
    us10       .3689856              .                           .195822                  .                       .                     .                      .3795                         .                              .                       .                      .195822                           .                                .                    .    .5169762    .4490964    .4164788    .3702139                 .                .379737                     .                          .   36658.54             0    461.0427          0               32076.22                 0                          0                     0              0    41094.67    46170.97    48407.37    36550.09      .993078  
    us13       .3790969              .                          .1926409                  .                       .                     .                   .3912177                         .                              .                       .                     .1926409                           .                                .                    .    .5211166    .4495241    .4239166    .3803546                 .                 .39149                     .                          .   39464.83             0    501.4346          0               34914.77                 0                          0                     0              0     44831.1    50572.54    52218.54    39349.66     .9940466  
    uy04       .4343069              .                           .265492                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   90020.19      33988.43    3253.852          0                      0                 0                          0                     0       4839.557           0           0           0           0            1  
    uy07       .4305453              .                          .2742712                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   133026.3             0    5068.534          0                      0                 0                          0                     0       314.0718           0           0           0           0     .9620709  
    uy10       .4003534              .                          .2650285                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   188840.6             0    6203.236          0                      0                 0                          0                     0         5254.3           0           0           0           0     .9584914  
    uy13       .3704273              .                          .2385149                  .                       .                     .                          .                         .                              .                       .                            .                           .                                .                    .           .           .           .           .                 .                      .                     .                          .   264551.5             0    7809.276          0                      0                 0                          0                     0       8295.487           0           0           0           0     .9631914  
