    ccyy   dhi_quantiles      hmc_q      dhi_q   hmchous_q    prop4_q   prop4_scaled_q   hmc_medianized_predict_q   hmc_wor_pred_scaled_q   prop4_pred_scaled_q  
    be97              59          .   663613.9    56591.21          1                1                   1.173148                523973.1                     0  
    be97              60          .   671800.1    56983.99          1                1                   1.164118                519525.7                     0  
    be97              61          .   679153.2    52681.32          1                1                   1.317584                593921.6                     0  
    be97              62          .     689005    59291.74          1                1                   1.045382                  462477                     0  
    be97              63          .   696085.8    56052.29          1                1                   1.093629                486808.7                     0  
    be97              64          .   702202.2    60212.38          1                1                   1.257751                561989.9                     0  
    be97              65          .   710509.3    60120.07          1                1                   1.299434                581658.5                     0  
    be97              66          .   719421.6    65684.41          1                1                    1.22429                543502.6                     0  
    be97              67          .     727575    77087.84          1                1                   1.245656                547860.1                     0  
    be97              68          .   735027.9    67480.19          1                1                    1.25116                  555254                     0  
    be97              69          .   744326.3     62750.4          1                1                   1.170463                519630.1                     0  
    be97              70          .   753994.8       59502          1                1                    1.22021                544672.7                     0  
    be97              71          .   760611.4    49906.06          1                1                   1.308412                590991.1                     0  
    be97              72          .   767402.8     52196.1          1                1                   1.258062                566143.7                     0  
    be97              73          .   774808.1    58936.18          1                1                   1.199069                535003.1                     0  
    be97              74          .   785370.9    65298.72          1                1                   1.283494                  571566                     0  
    be97              75          .   794315.9    63312.37          1                1                   1.280419                571111.2                     0  
    be97              76          .   803492.1    65345.42          1                1                   1.374982                614610.7                     0  
    be97              77          .   813497.9    55002.43          1                1                   1.287126                578422.6                     0  
