"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","USD","US Dollar","6","Millions",,,7197075,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","USD","US Dollar","6","Millions",,,7565320,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","USD","US Dollar","6","Millions",,,8056765,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","USD","US Dollar","6","Millions",,,8588571,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","USD","US Dollar","6","Millions",,,9066274,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","USD","US Dollar","6","Millions",,,9512136,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","USD","US Dollar","6","Millions",,,9749643,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","USD","US Dollar","6","Millions",,,9587942,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","USD","US Dollar","6","Millions",,,9954143,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","USD","US Dollar","6","Millions",,,10448026,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","USD","US Dollar","6","Millions",,,10789532,,
"USA","United States","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","USD","US Dollar","6","Millions",,,11105107,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1973","1973","USD","US Dollar","6","Millions",,,84764,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1974","1974","USD","US Dollar","6","Millions",,,93638,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1975","1975","USD","US Dollar","6","Millions",,,102776,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1976","1976","USD","US Dollar","6","Millions",,,112785,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1977","1977","USD","US Dollar","6","Millions",,,125705,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1978","1978","USD","US Dollar","6","Millions",,,142807,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1979","1979","USD","US Dollar","6","Millions",,,161795,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1980","1980","USD","US Dollar","6","Millions",,,183557,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1981","1981","USD","US Dollar","6","Millions",,,206340,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1982","1982","USD","US Dollar","6","Millions",,,223574,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1983","1983","USD","US Dollar","6","Millions",,,241072,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1984","1984","USD","US Dollar","6","Millions",,,262641,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1985","1985","USD","US Dollar","6","Millions",,,285717,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1986","1986","USD","US Dollar","6","Millions",,,310225,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1987","1987","USD","US Dollar","6","Millions",,,334188,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1988","1988","USD","US Dollar","6","Millions",,,362951,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1989","1989","USD","US Dollar","6","Millions",,,390349,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1990","1990","USD","US Dollar","6","Millions",,,419149,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1991","1991","USD","US Dollar","6","Millions",,,443119,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1992","1992","USD","US Dollar","6","Millions",,,469809,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1993","1993","USD","US Dollar","6","Millions",,,496577,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1994","1994","USD","US Dollar","6","Millions",,,532694,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","USD","US Dollar","6","Millions",,,568764,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","USD","US Dollar","6","Millions",,,602629,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","USD","US Dollar","6","Millions",,,639145,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","USD","US Dollar","6","Millions",,,684343,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","USD","US Dollar","6","Millions",,,729510,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","USD","US Dollar","6","Millions",,,781633,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","USD","US Dollar","6","Millions",,,842326,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","USD","US Dollar","6","Millions",,,882824,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","USD","US Dollar","6","Millions",,,927535,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","USD","US Dollar","6","Millions",,,985256,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","USD","US Dollar","6","Millions",,,1063143,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","USD","US Dollar","6","Millions",,,1128335,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","USD","US Dollar","6","Millions",,,1162835,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","USD","US Dollar","6","Millions",,,1205999,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","USD","US Dollar","6","Millions",,,1230573,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","USD","US Dollar","6","Millions",,,1235708,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","USD","US Dollar","6","Millions",,,1256566,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","USD","US Dollar","6","Millions",,,1285325,,
"USA","United States","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","USD","US Dollar","6","Millions",,,1322789,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","CLP","Chilean Peso","6","Millions",,,20151973.119,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","CLP","Chilean Peso","6","Millions",,,22479122.15,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","CLP","Chilean Peso","6","Millions",,,24386172.141,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","CLP","Chilean Peso","6","Millions",,,24768854.46,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","CLP","Chilean Peso","6","Millions",,,26905632.903,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","CLP","Chilean Peso","6","Millions",,,28779303.264,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","CLP","Chilean Peso","6","Millions",,,30379992.39,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","CLP","Chilean Peso","6","Millions",,,32550112.31,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","CLP","Chilean Peso","6","Millions",,,35913096.495,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","CLP","Chilean Peso","6","Millions",,,40528368.499,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","CLP","Chilean Peso","6","Millions",,,44953127.641,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","CLP","Chilean Peso","6","Millions",,,50041901.217,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","CLP","Chilean Peso","6","Millions",,,56361662.104,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","CLP","Chilean Peso","6","Millions",,,56832629.424,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","CLP","Chilean Peso","6","Millions",,,65037133.951,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","CLP","Chilean Peso","6","Millions",,,73356769.445,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","CLP","Chilean Peso","6","Millions",,,80117515.141,,
"CHL","Chile","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","CLP","Chilean Peso","6","Millions",,,86376886.549,,
"CHL","Chile","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","CLP","Chilean Peso","6","Millions",,,86637765.881,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","COP","Colombian Peso","6","Millions",,,144200000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","COP","Colombian Peso","6","Millions",,,158567000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","COP","Colombian Peso","6","Millions",,,171058000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","COP","Colombian Peso","6","Millions",,,187253000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","COP","Colombian Peso","6","Millions",,,205869000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","COP","Colombian Peso","6","Millions",,,223519000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","COP","Colombian Peso","6","Millions",,,248742000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","COP","Colombian Peso","6","Millions",,,278400000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","COP","Colombian Peso","6","Millions",,,304703000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","COP","Colombian Peso","6","Millions",,,318299000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","COP","Colombian Peso","6","Millions",,,342072000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","COP","Colombian Peso","6","Millions",,,379532000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","COP","Colombian Peso","6","Millions",,,406842000,,
"COL","Colombia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","COP","Colombian Peso","6","Millions",,,430201000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","COP","Colombian Peso","6","Millions",,,144135000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","COP","Colombian Peso","6","Millions",,,158693000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","COP","Colombian Peso","6","Millions",,,170777000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","COP","Colombian Peso","6","Millions",,,186790000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","COP","Colombian Peso","6","Millions",,,205750000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","COP","Colombian Peso","6","Millions",,,223748000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","COP","Colombian Peso","6","Millions",,,249279000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","COP","Colombian Peso","6","Millions",,,278688000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","COP","Colombian Peso","6","Millions",,,304921000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","COP","Colombian Peso","6","Millions",,,318887000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","COP","Colombian Peso","6","Millions",,,342565000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","COP","Colombian Peso","6","Millions",,,379450000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","COP","Colombian Peso","6","Millions",,,406316000,,
"COL","Colombia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","COP","Colombian Peso","6","Millions",,,429196000,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1452.31,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,2049.92,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,2532.44,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,2855.13,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,2986.7,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,3310.73,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,3738.16,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,4233.91,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,4713.72,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,5293.33,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,6046.26,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,7231.65,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,8490.46,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,8727.19,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,7345.59,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,7479.65,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,8195.01,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,8884.92,,
"EST","Estonia","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,9465.14,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1608.53,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,2338.37,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,2860.02,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,3210.62,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,3314.49,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,3654.93,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,4107.02,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,4592.04,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,5043.73,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,5711.24,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,6502.95,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,7633.14,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,8818.03,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,9069.63,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,7767.27,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,7884.41,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,8599.77,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,9348.52,,
"EST","Estonia","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,9995.39,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,123.01,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,270.96,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,367.34,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,443.38,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,495.06,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,542.27,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,578.22,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,608.83,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,635.95,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,690.89,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,730.84,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,844.55,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,997.99,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,1034.44,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,954.77,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,931.37,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,997.15,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,1019.49,,
"EST","Estonia","P31CP042","Imputed rentals for housing","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,1063.4,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","INR","Indian Rupee","6","Millions",,,19175080,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","INR","Indian Rupee","6","Millions",,,21525990,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","INR","Indian Rupee","6","Millions",,,24763890,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","INR","Indian Rupee","6","Millions",,,28404210,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","INR","Indian Rupee","6","Millions",,,32578000,,
"IND","India","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","INR","Indian Rupee","6","Millions",,,37820130,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","INR","Indian Rupee","6","Millions",,,19255920,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","INR","Indian Rupee","6","Millions",,,21594340,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","INR","Indian Rupee","6","Millions",,,24884100,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","INR","Indian Rupee","6","Millions",,,28500880,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","INR","Indian Rupee","6","Millions",,,32664610,,
"IND","India","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","INR","Indian Rupee","6","Millions",,,37959010,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1995","1995","ILS","New Israeli Sheqel","6","Millions",,,163380,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1996","1996","ILS","New Israeli Sheqel","6","Millions",,,185464,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1997","1997","ILS","New Israeli Sheqel","6","Millions",,,205105,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1998","1998","ILS","New Israeli Sheqel","6","Millions",,,228756,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","1999","1999","ILS","New Israeli Sheqel","6","Millions",,,251275,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2000","2000","ILS","New Israeli Sheqel","6","Millions",,,277200,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2001","2001","ILS","New Israeli Sheqel","6","Millions",,,289897,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2002","2002","ILS","New Israeli Sheqel","6","Millions",,,307218,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2003","2003","ILS","New Israeli Sheqel","6","Millions",,,309005,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2004","2004","ILS","New Israeli Sheqel","6","Millions",,,326323,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2005","2005","ILS","New Israeli Sheqel","6","Millions",,,343209,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2006","2006","ILS","New Israeli Sheqel","6","Millions",,,369676,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2007","2007","ILS","New Israeli Sheqel","6","Millions",,,404973,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2008","2008","ILS","New Israeli Sheqel","6","Millions",,,433870,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2009","2009","ILS","New Israeli Sheqel","6","Millions",,,445835,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2010","2010","ILS","New Israeli Sheqel","6","Millions",,,483943,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2011","2011","ILS","New Israeli Sheqel","6","Millions",,,517170,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2012","2012","ILS","New Israeli Sheqel","6","Millions",,,541279,,
"ISR","Israel","P31NC","Final consumption expend. of res. households on the territory and abroad","C","Current prices","2013","2013","ILS","New Israeli Sheqel","6","Millions",,,570484,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1995","1995","ILS","New Israeli Sheqel","6","Millions",,,166991,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1996","1996","ILS","New Israeli Sheqel","6","Millions",,,189139,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1997","1997","ILS","New Israeli Sheqel","6","Millions",,,210056,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1998","1998","ILS","New Israeli Sheqel","6","Millions",,,233378,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","1999","1999","ILS","New Israeli Sheqel","6","Millions",,,261243,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2000","2000","ILS","New Israeli Sheqel","6","Millions",,,285539,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2001","2001","ILS","New Israeli Sheqel","6","Millions",,,291147,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2002","2002","ILS","New Israeli Sheqel","6","Millions",,,308099,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2003","2003","ILS","New Israeli Sheqel","6","Millions",,,309935,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2004","2004","ILS","New Israeli Sheqel","6","Millions",,,328054,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2005","2005","ILS","New Israeli Sheqel","6","Millions",,,346767,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2006","2006","ILS","New Israeli Sheqel","6","Millions",,,372442,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2007","2007","ILS","New Israeli Sheqel","6","Millions",,,407776,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2008","2008","ILS","New Israeli Sheqel","6","Millions",,,439950,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2009","2009","ILS","New Israeli Sheqel","6","Millions",,,452579,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2010","2010","ILS","New Israeli Sheqel","6","Millions",,,491405,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2011","2011","ILS","New Israeli Sheqel","6","Millions",,,524769,,
"ISR","Israel","P31DC","Final consumption expenditure of households on the territory","C","Current prices","2012","2012","ILS","New Israeli Sheqel","6","Millions",,,550130,,
