"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1975","1975","EUR","Euro","9","Billions",,,0.086218,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1976","1976","EUR","Euro","9","Billions",,,0.136134,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1977","1977","EUR","Euro","9","Billions",,,0.158823,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1978","1978","EUR","Euro","9","Billions",,,0.18605,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1979","1979","EUR","Euro","9","Billions",,,0.204201,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1980","1980","EUR","Euro","9","Billions",,,0.222352,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1981","1981","EUR","Euro","9","Billions",,,0.222352,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1982","1982","EUR","Euro","9","Billions",,,0.217815,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1983","1983","EUR","Euro","9","Billions",,,0.240504,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1984","1984","EUR","Euro","9","Billions",,,0.263193,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1985","1985","EUR","Euro","9","Billions",,,0.26773,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1986","1986","EUR","Euro","9","Billions",,,0.285882,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1987","1987","EUR","Euro","9","Billions",,,0.308571,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1988","1988","EUR","Euro","9","Billions",,,0.33126,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1989","1989","EUR","Euro","9","Billions",,,0.363024,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1990","1990","EUR","Euro","9","Billions",,,0.3721,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1991","1991","EUR","Euro","9","Billions",,,0.394789,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1992","1992","EUR","Euro","9","Billions",,,0.431091,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1993","1993","EUR","Euro","9","Billions",,,0.422016,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1994","1994","EUR","Euro","9","Billions",,,0.449242,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1995","1995","EUR","Euro","9","Billions",,,0.541,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1996","1996","EUR","Euro","9","Billions",,,0.573,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1997","1997","EUR","Euro","9","Billions",,,0.624991,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1998","1998","EUR","Euro","9","Billions",,,0.672,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1999","1999","EUR","Euro","9","Billions",,,0.635,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2000","2000","EUR","Euro","9","Billions",,,0.662,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2001","2001","EUR","Euro","9","Billions",,,0.813,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2002","2002","EUR","Euro","9","Billions",,,0.847,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2003","2003","EUR","Euro","9","Billions",,,0.951,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2004","2004","EUR","Euro","9","Billions",,,0.946,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2005","2005","EUR","Euro","9","Billions",,,0.95,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2006","2006","EUR","Euro","9","Billions",,,0.969,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2007","2007","EUR","Euro","9","Billions",,,1.041,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2008","2008","EUR","Euro","9","Billions",,,1.254,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2009","2009","EUR","Euro","9","Billions",,,1.31,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2010","2010","EUR","Euro","9","Billions",,,1.213,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2011","2011","EUR","Euro","9","Billions",,,1.406,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2012","2012","EUR","Euro","9","Billions",,,2.07,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2013","2013","EUR","Euro","9","Billions",,,3.253,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2014","2014","EUR","Euro","9","Billions",,,4.219,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2015","2015","EUR","Euro","9","Billions",,,3.751,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2016","2016","EUR","Euro","9","Billions",,,3.837,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1965","1965","NZD","New Zealand Dollar","9","Billions",,,0.013,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1966","1966","NZD","New Zealand Dollar","9","Billions",,,0.0133,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1967","1967","NZD","New Zealand Dollar","9","Billions",,,0.0125,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1968","1968","NZD","New Zealand Dollar","9","Billions",,,0.0124,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1969","1969","NZD","New Zealand Dollar","9","Billions",,,0.0134,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1970","1970","NZD","New Zealand Dollar","9","Billions",,,0.0146,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1971","1971","NZD","New Zealand Dollar","9","Billions",,,0.0169,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1972","1972","NZD","New Zealand Dollar","9","Billions",,,0.0184,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1973","1973","NZD","New Zealand Dollar","9","Billions",,,0.0208,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1974","1974","NZD","New Zealand Dollar","9","Billions",,,0.024,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1975","1975","NZD","New Zealand Dollar","9","Billions",,,0.0287,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1976","1976","NZD","New Zealand Dollar","9","Billions",,,0.0324,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1977","1977","NZD","New Zealand Dollar","9","Billions",,,0.0367,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1978","1978","NZD","New Zealand Dollar","9","Billions",,,0.0436,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1979","1979","NZD","New Zealand Dollar","9","Billions",,,0.049,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1980","1980","NZD","New Zealand Dollar","9","Billions",,,0.0568,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1981","1981","NZD","New Zealand Dollar","9","Billions",,,0.0674,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1982","1982","NZD","New Zealand Dollar","9","Billions",,,0.0757,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1983","1983","NZD","New Zealand Dollar","9","Billions",,,0.0865,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1984","1984","NZD","New Zealand Dollar","9","Billions",,,0.0924,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1985","1985","NZD","New Zealand Dollar","9","Billions",,,0.0942,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1986","1986","NZD","New Zealand Dollar","9","Billions",,,0.0867,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1987","1987","NZD","New Zealand Dollar","9","Billions",,,0.0638,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1988","1988","NZD","New Zealand Dollar","9","Billions",,,0.0761,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1989","1989","NZD","New Zealand Dollar","9","Billions",,,0.086,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1990","1990","NZD","New Zealand Dollar","9","Billions",,,0.083,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1991","1991","NZD","New Zealand Dollar","9","Billions",,,0.084,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1992","1992","NZD","New Zealand Dollar","9","Billions",,,0.102,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1993","1993","NZD","New Zealand Dollar","9","Billions",,,0.114,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1994","1994","NZD","New Zealand Dollar","9","Billions",,,0.124,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1995","1995","NZD","New Zealand Dollar","9","Billions",,,0.126,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1996","1996","NZD","New Zealand Dollar","9","Billions",,,0.129,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1997","1997","NZD","New Zealand Dollar","9","Billions",,,0.139,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1998","1998","NZD","New Zealand Dollar","9","Billions",,,0.155,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1999","1999","NZD","New Zealand Dollar","9","Billions",,,0.176,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2000","2000","NZD","New Zealand Dollar","9","Billions",,,0.206,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2001","2001","NZD","New Zealand Dollar","9","Billions",,,0.241,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2002","2002","NZD","New Zealand Dollar","9","Billions",,,0.277,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2003","2003","NZD","New Zealand Dollar","9","Billions",,,0.295,,
"NES","Total","5126","5126 Taxes on specific services","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2004","2004","NZD","New Zealand Dollar","9","Billions",,,0.316,,
